pair_index,scene,source_id,target_id,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,mean_hops,best_hops,effective_rank,regeneration_updates,regenerated_correspondences,subsample_seconds,graph_seconds,seed_seconds,search_seconds,refinement_seconds,regeneration_seconds
942,sun3d-hotel_uc-scan3,40,8,sagereg_regen,334,0.7425149700598802,1.04611126999972,0.0522089002850405,True,0.1598653279997961,2.0,2.0,2.667409770838952,6.0,5107.0,1.2439999864000129e-05,0.0069070580002517,0.0441079099996386,0.0618548150000606,0.008306389000154,0.0386279159997684
943,sun3d-hotel_uc-scan3,41,8,sagereg_regen,353,0.7847025495750708,1.2596025459671494,0.0435555371745035,True,0.1678462200002286,2.0,2.0,2.7441117725303976,5.0,5553.0,1.2177000371593747e-05,0.0071791720001783,0.0490162010000858,0.061431395999989,0.0083298959998501,0.0418310320001182
944,sun3d-hotel_uc-scan3,42,8,sagereg_regen,151,0.3178807947019867,1.0654516438882045,0.0250976174003225,True,0.0999347130000387,1.9791666666666667,2.0,2.13710117437548,3.0,3296.0,8.290000096167205e-06,0.0023412099999404,0.0102864690002206,0.0558451739998417,0.0062921909998294,0.0251173460001155
945,sun3d-hotel_uc-scan3,10,9,sagereg_regen,582,0.7542955326460481,1.9177886946002785,0.0528033269077754,True,0.2740369259995532,2.0,2.0,2.346888207693438,4.0,7308.0,1.5123999673960498e-05,0.0145955370003321,0.1215980440001658,0.0673910470000009,0.0102155549998315,0.060161422999954
946,sun3d-hotel_uc-scan3,20,9,sagereg_regen,238,0.2310924369747899,1.770072678242649,0.1146654902831931,True,0.1402942839999923,1.9375,2.0,1.950204971555901,6.0,5424.0,1.0046000170405024e-05,0.0040146420001292,0.0221813470002416,0.0557844740001201,0.0065784620001068,0.0516830910000862
947,sun3d-hotel_uc-scan3,36,9,sagereg_regen,441,0.6167800453514739,0.3910100413841126,0.0285512778033289,True,0.2148927519997414,2.0,2.0,2.421873430780316,3.0,8607.0,1.3619000128528567e-05,0.0097321230000488,0.0719854710000618,0.0626619739996385,0.0085260729997571,0.0619250429999738
948,sun3d-hotel_uc-scan3,43,9,sagereg_regen,270,0.2,0.8795344007681616,0.0227809703859856,True,0.1433015689999592,1.9166666666666667,2.0,2.161799881417729,2.0,6141.0,1.003399984256248e-05,0.0044163079996906,0.0301440349999211,0.0563138849997812,0.0066406290002305,0.0457322430002022
949,sun3d-hotel_uc-scan3,44,9,sagereg_regen,303,0.3465346534653465,4.579606842521603,0.1379803021449647,True,0.1619058569999651,1.96875,2.0,1.8225959129690064,5.0,6899.0,1.0718999874370638e-05,0.0052869899996039,0.0331958840001789,0.0607407990000865,0.007331004000207,0.0552926840000509
950,sun3d-hotel_uc-scan3,45,9,sagereg_regen,265,0.230188679245283,3.3231079120338527,0.1033199462600507,True,0.1456570370000918,1.9375,2.0,2.083404645157573,5.0,5860.0,9.91300021269126e-06,0.0041481220000605,0.026207271000203,0.0571719720001056,0.0066850670000349,0.0513910720001149
951,sun3d-hotel_uc-scan3,18,10,sagereg_regen,280,0.3571428571428571,1.2379999746442965,0.0691039880122032,True,0.1514411309999559,1.9895833333333333,2.0,2.118989872475218,2.0,7213.0,1.1013999937858898e-05,0.0049936740001612,0.0304546200000004,0.0594266809998771,0.0068768229998568,0.0496336470000642
