pair_index,pair_file,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,effective_rank,regeneration_updates,regenerated_correspondences
73,pair_73.npz,sagereg_regen,2000,0.0775,0.2937822792213795,0.0524774354571245,True,0.7200631840000824,1.3791251782228189,3.0,18302.0
74,pair_74.npz,sagereg_regen,2000,0.092,0.0644397832892722,0.0212589899085748,True,0.7622962469999948,1.5894780757467688,5.0,20116.0
75,pair_75.npz,sagereg_regen,2000,0.1055,0.1108710758141621,0.0209769456737095,True,0.7748228519999429,1.582190064016495,3.0,22608.0
76,pair_76.npz,sagereg_regen,2000,0.0805,0.0876647965835868,0.0155174474760779,True,0.7544501350002975,1.5625328922338948,3.0,21495.0
77,pair_77.npz,sagereg_regen,2000,0.0605,0.1852121675730416,0.0310397885096216,True,0.7147935859998142,1.3341820240817597,4.0,20309.0
78,pair_78.npz,sagereg_regen,2000,0.083,0.152133847525786,0.0147610441754077,True,0.7581738769999902,1.445369814073307,5.0,21499.0
79,pair_79.npz,sagereg_regen,2000,0.1005,0.132519550628744,0.0171409832386558,True,0.7635474079997948,1.618856348743943,3.0,23458.0
80,pair_80.npz,sagereg_regen,2000,0.1125,0.1001623256479217,0.0296084031998058,True,0.7493367669999316,1.3911048717776573,1.0,23982.0
81,pair_81.npz,sagereg_regen,2000,0.065,0.0811456340008756,0.0143974427421192,True,0.7988131299998713,1.3122470254252814,6.0,24788.0
82,pair_82.npz,sagereg_regen,2000,0.015,0.7021768990019995,0.1016553375437943,True,0.7808367460002046,1.5224016167502847,4.0,31885.0
83,pair_83.npz,sagereg_regen,2000,0.0175,0.4446919272065453,0.0750269242258832,True,0.8789186309995785,1.7929452955557543,5.0,40829.0
84,pair_84.npz,sagereg_regen,2000,0.024,0.0319686206780906,0.0252542886182608,True,0.9125431729999036,1.5946970649716796,6.0,42305.0
85,pair_85.npz,sagereg_regen,2000,0.023,0.043784968794739,0.033848297847061,True,0.8494067289993836,1.6891875979436546,3.0,43273.0
86,pair_86.npz,sagereg_regen,2000,0.034,0.0837291827787991,0.0040495334261541,True,0.9019788230002632,1.5058176566067412,6.0,40207.0
87,pair_87.npz,sagereg_regen,2000,0.031,0.1096048486241493,0.0416812732501202,True,0.8770222300004207,1.522218791340051,6.0,36560.0
88,pair_88.npz,sagereg_regen,2000,0.0165,0.6831763129696191,0.0469468690668815,True,0.8041555129998414,1.839403766964932,3.0,33892.0
89,pair_89.npz,sagereg_regen,2000,0.0375,0.1876571942714258,0.0381278482782396,True,0.7291438389997893,1.2386885379372805,2.0,28927.0
90,pair_90.npz,sagereg_regen,2000,0.043,0.1832516847502781,0.0495654441948764,True,0.7231516839997312,1.2644552482399638,4.0,23739.0
91,pair_91.npz,sagereg_regen,2000,0.1035,0.1266642436949115,0.0118270655452108,True,0.7380691539997315,1.4251714551411514,4.0,21049.0
92,pair_92.npz,sagereg_regen,2000,0.066,0.1639030730721734,0.0170088768700292,True,0.770584966000115,1.5061787699005302,5.0,22460.0
93,pair_93.npz,sagereg_regen,2000,0.0895,0.0741604012885169,0.027803630353408,True,0.7616955820003568,1.6080194313021683,4.0,21832.0
94,pair_94.npz,sagereg_regen,2000,0.092,0.1723304990636102,0.0578956550803109,True,0.7414913360003084,1.4853767316886095,3.0,21494.0
95,pair_95.npz,sagereg_regen,2000,0.0585,0.0895609304130018,0.027931233737358,True,0.7453189230000135,1.2856672490916203,5.0,22713.0
96,pair_96.npz,sagereg_regen,2000,0.086,0.1205304225230769,0.0264377786535208,True,0.7667687679995652,1.5521501225367906,4.0,23907.0
97,pair_97.npz,sagereg_regen,2000,0.1265,0.1275456808384813,0.0390308375182593,True,0.7842287240000587,1.5794376665535006,3.0,24019.0
98,pair_98.npz,sagereg_regen,2000,0.0555,0.1765208376800346,0.0271464579171245,True,0.7147008510000887,1.3738806144513007,3.0,22093.0
99,pair_99.npz,sagereg_regen,2000,0.0405,0.1999673664824378,0.0430461415280712,True,0.7295985119999386,1.3164753787860326,4.0,20221.0
100,pair_100.npz,sagereg_regen,2000,0.051,0.1619272400591974,0.0226247687378474,True,0.7159381479996227,1.333745946225834,4.0,19780.0
101,pair_101.npz,sagereg_regen,2000,0.053,0.208992098727191,0.0375054154359608,True,0.7423077160001412,1.2834865490211689,4.0,19154.0
102,pair_102.npz,sagereg_regen,2000,0.053,0.0688077945385629,0.0129532223848103,True,0.7090949590001401,1.2533769713008986,5.0,17419.0
103,pair_103.npz,sagereg_regen,2000,0.035,0.3472876735082642,0.0305400059896858,True,0.6827869110002212,1.2916855933494311,4.0,17710.0
104,pair_104.npz,sagereg_regen,2000,0.048,0.1309770431657065,0.0134649954366454,True,0.7895465039996452,1.9918529224863,6.0,25793.0
105,pair_105.npz,sagereg_regen,2000,0.01,1.480250840963447,0.1084556970974134,True,0.8202112979997764,1.3472249293531426,5.0,32855.0
106,pair_106.npz,sagereg_regen,2000,0.0425,0.1052492939848217,0.0067003765119527,True,0.8394946129997152,1.9227735220507456,6.0,31466.0
107,pair_107.npz,sagereg_regen,2000,0.047,0.1164414417886541,0.0288313379653106,True,0.8174992489998658,1.5573305588239794,3.0,27356.0
108,pair_108.npz,sagereg_regen,2000,0.0505,0.0354807168447911,0.0289485036800908,True,0.7447659189997466,1.2484981306344665,2.0,25893.0
109,pair_109.npz,sagereg_regen,2000,0.05,0.1930356906939454,0.0284410987373262,True,0.804069470000286,1.2734060967943246,3.0,24707.0
110,pair_110.npz,sagereg_regen,2000,0.0625,0.1118854720038545,0.0242788546181842,True,0.807700819999809,1.382378704899515,4.0,25748.0
111,pair_111.npz,sagereg_regen,2000,0.0385,0.1032340226369351,0.0160923527627964,True,0.8111027989998547,2.024829879335877,5.0,31326.0
112,pair_112.npz,sagereg_regen,2000,0.0415,0.0990825698268634,0.0186791865931803,True,0.7619692630000827,2.004473042619017,2.0,32222.0
113,pair_113.npz,sagereg_regen,2000,0.039,0.0687560204897177,0.0327389277556934,True,0.7906604360000529,1.721439023869718,4.0,27957.0
114,pair_114.npz,sagereg_regen,2000,0.0885,0.1348922654890032,0.0310923436614721,True,0.8194172919997982,1.6102574134691507,3.0,28697.0
115,pair_115.npz,sagereg_regen,2000,0.0345,0.1983512275570069,0.0308018799607,True,0.8315186629997697,1.4100127971234226,6.0,30490.0
116,pair_116.npz,sagereg_regen,2000,0.0565,0.0982916946774665,0.0269977204182976,True,0.8406568720001815,1.7054527014005252,5.0,29938.0
117,pair_117.npz,sagereg_regen,2000,0.033,0.0694653011437225,0.0117553400806343,True,0.7836366859996815,2.0026050869063843,4.0,33259.0
118,pair_118.npz,sagereg_regen,2000,0.059,0.0946669689279748,0.0259988628917706,True,0.8277534989997548,2.0318612304673844,6.0,32825.0
119,pair_119.npz,sagereg_regen,2000,0.0185,0.055996430068241,0.0521459142161417,True,0.7625279990002127,1.448640368623137,6.0,24566.0
120,pair_120.npz,sagereg_regen,2000,0.046,0.0922154142104936,0.0282932111298441,True,0.7750722079999832,1.471505840731736,4.0,25529.0
121,pair_121.npz,sagereg_regen,2000,0.0655,0.0629058360735495,0.0362350347359705,True,0.839258054000311,1.6272806986956334,5.0,26673.0
122,pair_122.npz,sagereg_regen,2000,0.0685,0.0598850548766653,0.0293383304280337,True,0.835394885000369,1.654986236041323,4.0,27561.0
123,pair_123.npz,sagereg_regen,2000,0.0325,0.0736895386890009,0.0185540494938784,True,0.812508753000202,1.6815206776719425,6.0,29449.0
124,pair_124.npz,sagereg_regen,2000,0.0075,0.983766166558054,0.2235537772439701,True,0.8718743839999661,1.5578941479452983,6.0,39679.0
125,pair_125.npz,sagereg_regen,2000,0.0195,0.1670406671764654,0.0567540308369359,True,0.9029415920003884,1.6521685048746355,6.0,41870.0
126,pair_126.npz,sagereg_regen,2000,0.0095,0.0633173786128034,0.0429727459584403,True,0.900021655999808,1.8748209877981843,6.0,41107.0
127,pair_127.npz,sagereg_regen,2000,0.007,6.528717232165358,10.180689595971716,False,0.8414282039998398,1.9877349949243148,6.0,26880.0
128,pair_128.npz,sagereg_regen,2000,0.02,0.0381408806200239,0.0115704830600014,True,0.914028087999668,1.8307793169230124,6.0,41064.0
129,pair_129.npz,sagereg_regen,2000,0.011,0.0392426949798483,0.0142207566202064,True,0.9144231710006352,2.005119767054889,6.0,42528.0
130,pair_130.npz,sagereg_regen,2000,0.018,0.0773984490238711,0.0362622196005517,True,0.9207709229999635,2.0008613488278324,6.0,42766.0
131,pair_131.npz,sagereg_regen,2000,0.033,0.0669679890117047,0.0076246648250323,True,0.9112368569999488,1.8879678785838745,4.0,39530.0
132,pair_132.npz,sagereg_regen,2000,0.026,0.0471298396883036,0.0179771182191522,True,0.8820779929997116,1.8797576088634091,5.0,36361.0
133,pair_133.npz,sagereg_regen,2000,0.0205,0.0522334853375931,0.0094257832051553,True,0.8706147949997103,1.966552023648282,6.0,35344.0
134,pair_134.npz,sagereg_regen,2000,0.026,0.0596698142955511,0.0162575816612437,True,0.895747098999891,1.416808239614677,6.0,37992.0
135,pair_135.npz,sagereg_regen,2000,0.0225,0.0584066553101982,0.0224228624903958,True,0.8937053899999228,1.783552089245106,6.0,40410.0
136,pair_136.npz,sagereg_regen,2000,0.0395,0.0521107515670833,0.0180869641903191,True,0.93502279500035,1.9844543802155576,5.0,41515.0
137,pair_137.npz,sagereg_regen,2000,0.029,0.0634329421558176,0.021472168032466,True,0.9198867779996364,1.749593638045395,5.0,42109.0
138,pair_138.npz,sagereg_regen,2000,0.0275,0.0422705937302648,0.0154904168530029,True,0.8681473599999663,1.85439028114669,4.0,41032.0
139,pair_139.npz,sagereg_regen,2000,0.033,0.071910354880774,0.0352770213101843,True,0.8774484099994879,1.8042732802691008,4.0,42169.0
140,pair_140.npz,sagereg_regen,2000,0.019,0.0607989025917034,0.0406418117595664,True,0.9299373419999027,1.7043570222493996,6.0,45597.0
141,pair_141.npz,sagereg_regen,2000,0.014,0.0548895154670546,0.023513979391346,True,0.984731950999958,1.441638713686087,6.0,49321.0
142,pair_142.npz,sagereg_regen,2000,0.005,6.5939864290377,10.00864361717234,False,0.7905262819999734,1.8903514922764069,2.0,24935.0
143,pair_143.npz,sagereg_regen,2000,0.0035,3.1761799409355223,3.445316369070837,False,0.831960326999706,1.198940363447355,6.0,21801.0
144,pair_144.npz,sagereg_regen,2000,0.0075,1.653899763346949,0.5232995285723722,True,0.8522832139997263,1.8767116328665845,6.0,32678.0
145,pair_145.npz,sagereg_regen,2000,0.0025,5.376258822333421,9.265310638960043,False,0.8084470299995701,1.5690894838898477,5.0,22674.0
146,pair_146.npz,sagereg_regen,2000,0.006,0.2291495221173304,9.358905264041493,False,0.8136352749997968,1.80027351908401,6.0,24260.0
147,pair_147.npz,sagereg_regen,2000,0.007,12.121363237480493,8.009177267687672,False,0.7465591570003198,1.0202982206011797,4.0,19648.0
148,pair_148.npz,sagereg_regen,2000,0.022,0.035381351143181,0.0399943315607875,True,0.8199799100002565,1.4094570565437596,3.0,32586.0
149,pair_149.npz,sagereg_regen,2000,0.014,0.5034451427160065,0.2771400886508555,True,0.8007483160004085,1.1055281096280158,6.0,33164.0
150,pair_150.npz,sagereg_regen,2000,0.012,1.012698322810356,0.6985219915115503,False,0.8040151540003535,1.4427348575478187,6.0,30645.0
151,pair_151.npz,sagereg_regen,2000,0.025,0.1027651063425215,0.0655748735897442,True,0.717850000999988,1.157333169699598,6.0,21192.0
152,pair_152.npz,sagereg_regen,2000,0.0375,0.2587125436295241,0.0378233588887324,True,0.7610938650004755,1.3407075115950204,5.0,22936.0
153,pair_153.npz,sagereg_regen,2000,0.0785,0.1241688515007782,0.0197372149006287,True,0.7522609330003434,1.7421257086632127,2.0,24160.0
154,pair_154.npz,sagereg_regen,2000,0.0785,0.2937050448509408,0.0394182590065034,True,0.7991102589999173,1.6063526050568555,4.0,23214.0
155,pair_155.npz,sagereg_regen,2000,0.0345,0.2479315967958771,0.0269449129212086,True,0.7174070030005169,1.2574884624731213,3.0,20739.0
156,pair_156.npz,sagereg_regen,2000,0.1075,0.0987940400208576,0.0185213916565829,True,0.6945784459999231,1.2639761620480308,3.0,17873.0
157,pair_157.npz,sagereg_regen,2000,0.0875,0.1411234241845054,0.0146844820782817,True,0.7102970829996593,1.3824097028105726,3.0,18139.0
158,pair_158.npz,sagereg_regen,2000,0.038,0.2602295767207095,0.0253060715144589,True,0.7215940439996302,1.1937040185267422,5.0,18169.0
159,pair_159.npz,sagereg_regen,2000,0.066,0.2641149035667787,0.0292022368062484,True,0.7323801480001748,1.3646592389229686,5.0,17362.0
160,pair_160.npz,sagereg_regen,2000,0.038,0.3353854531263467,0.0154418743874533,True,0.6847629880003296,1.4895761405128514,2.0,18110.0
161,pair_161.npz,sagereg_regen,2000,0.011,2.362127971948017,0.4165664100387156,True,0.6882866320001995,1.1933678540183432,6.0,17413.0
162,pair_162.npz,sagereg_regen,2000,0.0705,0.146014657063757,0.0504067161409232,True,0.7158946420004213,1.2462814600760546,4.0,16871.0
163,pair_163.npz,sagereg_regen,1891,0.0634584875727128,0.0968680908322983,0.0333596315497539,True,0.6813977399997384,1.2241806288755746,6.0,17196.0
164,pair_164.npz,sagereg_regen,1734,0.0767012687427912,0.2616925898324028,0.023592627079481,True,0.5692062969997096,1.1148285510091789,2.0,14773.0
165,pair_165.npz,sagereg_regen,1659,0.0741410488245931,0.2009298935658008,0.0368573065337957,True,0.5542131390002396,1.167153640521254,4.0,14366.0
166,pair_166.npz,sagereg_regen,1979,0.0480040424456796,0.3890678540596478,0.0333485747751375,True,0.6801749040000686,1.2644685711091483,5.0,15075.0
167,pair_167.npz,sagereg_regen,2000,0.08,0.1067356854908291,0.0309302788896318,True,0.6978884730001482,1.486664487064674,2.0,20319.0
168,pair_168.npz,sagereg_regen,2000,0.076,0.0710348083953165,0.0089273273556814,True,0.7211726330001511,1.2773548132243584,2.0,17599.0
169,pair_169.npz,sagereg_regen,1840,0.0701086956521739,0.1132025157665547,0.0100756385808511,True,0.6414046939999025,1.1913381207088225,3.0,15655.0
170,pair_170.npz,sagereg_regen,1886,0.0710498409331919,0.175455921195412,0.0323842380107848,True,0.6626614440001504,1.3027530434332568,5.0,15115.0
171,pair_171.npz,sagereg_regen,1804,0.0548780487804878,0.0739887497682075,0.0347545305842634,True,0.6104807709998568,1.2656965051560034,3.0,15423.0
172,pair_172.npz,sagereg_regen,1941,0.0643997939206594,0.1839260067154002,0.0280796292005941,True,0.6461922930002402,1.3248267474570574,3.0,15332.0
173,pair_173.npz,sagereg_regen,2000,0.092,0.067635173166697,0.0248764224848047,True,0.6931174200003625,1.7816927815481718,1.0,18728.0
174,pair_174.npz,sagereg_regen,2000,0.0355,0.4479163878074424,0.0197618174265125,True,0.685603977000028,1.948244114724161,4.0,15999.0
175,pair_175.npz,sagereg_regen,1516,0.0184696569920844,0.22604017666977,0.0571782183492013,True,0.4819718160001685,1.435255386046914,6.0,12873.0
176,pair_176.npz,sagereg_regen,1563,0.018554062699936,0.2196259766372493,0.0122413272565943,True,0.534340498000347,1.3692828499238334,6.0,13261.0
177,pair_177.npz,sagereg_regen,1948,0.0431211498973305,0.2600436956347876,0.0102772709044496,True,0.681316078000691,1.185943073144644,5.0,15394.0
178,pair_178.npz,sagereg_regen,2000,0.0285,0.1270494122449561,0.0507080086588991,True,0.6769220389996917,1.2966203120712247,4.0,16237.0
179,pair_179.npz,sagereg_regen,2000,0.0195,0.2534572196317197,0.1171826825367799,True,0.7130646399996294,2.012455952869252,6.0,23927.0
180,pair_180.npz,sagereg_regen,2000,0.0105,1.2020433461314548,0.5485145564586783,True,0.7682966910001596,1.7028679615034772,5.0,30927.0
181,pair_181.npz,sagereg_regen,2000,0.0285,0.1394861627239878,0.0371919183235398,True,0.712462917999801,1.6627182130905371,6.0,23043.0
182,pair_182.npz,sagereg_regen,2000,0.0475,0.1958447311840996,0.0410680004196938,True,0.7098032500002773,1.140110226770122,5.0,18492.0
183,pair_183.npz,sagereg_regen,2000,0.098,0.1982001604952441,0.0350479126842308,True,0.7584520789996532,1.2563441934947857,4.0,18856.0
184,pair_184.npz,sagereg_regen,2000,0.0835,0.1710447679360562,0.019267963007293,True,0.7606158999997206,1.3912856768501565,3.0,19642.0
185,pair_185.npz,sagereg_regen,2000,0.066,0.1280558786549381,0.0322428416880801,True,0.7439489650000723,1.2941507901492575,3.0,19968.0
186,pair_186.npz,sagereg_regen,2000,0.057,0.156790137608129,0.0418875738700465,True,0.719187613000031,1.3393942241077146,2.0,19584.0
187,pair_187.npz,sagereg_regen,2000,0.024,1.258454270713067,0.2812729325758352,True,0.7388815969998177,1.8367563480277644,5.0,22807.0
188,pair_188.npz,sagereg_regen,2000,0.0325,0.063810468513446,0.0638881581225083,True,0.7604273330002798,1.3403415858700902,5.0,23498.0
189,pair_189.npz,sagereg_regen,2000,0.046,0.0856446790432402,0.0498314883693219,True,0.7721092400001908,1.454140408026222,5.0,24121.0
190,pair_190.npz,sagereg_regen,2000,0.0565,0.0878530901196443,0.0394671461611082,True,0.7917537530001937,1.4991309654618623,5.0,24230.0
191,pair_191.npz,sagereg_regen,2000,0.051,0.0865681860152455,0.0137560266535903,True,0.7613526980003371,1.3079160185470056,5.0,21639.0
192,pair_192.npz,sagereg_regen,2000,0.0545,0.1042878937625758,0.025615528263923,True,0.7622105400000692,1.5295898656919371,3.0,25887.0
193,pair_193.npz,sagereg_regen,2000,0.037,0.0918781793151428,0.0051529696541052,True,0.7888117150000653,1.5321734067393626,4.0,29665.0
194,pair_194.npz,sagereg_regen,2000,0.0455,0.0965051293039624,0.0143877167118121,True,0.7799640439998257,1.413199761985635,4.0,27496.0
195,pair_195.npz,sagereg_regen,2000,0.048,0.0493647214436211,0.0190274169179521,True,0.7517906990001393,1.3064964356853856,4.0,26278.0
196,pair_196.npz,sagereg_regen,2000,0.052,0.0994107847675745,0.0230054137700901,True,0.8096297500001128,1.5283828197772058,5.0,27918.0
197,pair_197.npz,sagereg_regen,2000,0.032,0.1290855485196238,0.0256919012372855,True,0.8256692730001305,1.80705143220693,5.0,29864.0
198,pair_198.npz,sagereg_regen,2000,0.0545,0.048877869116606,0.0276842641870485,True,0.8354262510001718,1.6345961840956529,5.0,29550.0
199,pair_199.npz,sagereg_regen,2000,0.0545,0.0480346431566748,0.0248035045724033,True,0.7222237120004138,1.556341297087801,2.0,26758.0
200,pair_200.npz,sagereg_regen,2000,0.05,0.1435822634406093,0.018199290794401,True,0.7718272540005273,1.737114521822065,5.0,24296.0
201,pair_201.npz,sagereg_regen,2000,0.0405,0.1404760040039374,0.0248621339203282,True,0.7219380750002529,1.3912902295136922,4.0,21930.0
202,pair_202.npz,sagereg_regen,2000,0.0735,0.121506991193056,0.036768079076083,True,0.7959795809997559,1.3298051214492317,6.0,25078.0
203,pair_203.npz,sagereg_regen,2000,0.081,0.0644530667179846,0.0146040297794081,True,0.8278674460002549,1.7538712660182303,6.0,28050.0
204,pair_204.npz,sagereg_regen,2000,0.051,0.0976429062705318,0.0309536549738304,True,0.765701141000136,1.761157217163474,4.0,26157.0
205,pair_205.npz,sagereg_regen,2000,0.061,0.0660111611113429,0.0180866802556926,True,0.792035938999561,1.498951475821251,6.0,25421.0
206,pair_206.npz,sagereg_regen,2000,0.0665,0.1160315456104939,0.016440240532491,True,0.7763287000002492,1.990014200980437,4.0,28493.0
207,pair_207.npz,sagereg_regen,2000,0.047,0.0466566088068336,0.0066175344056224,True,0.81910525100011,1.817268757342969,5.0,29662.0
208,pair_208.npz,sagereg_regen,2000,0.0375,0.0665960529454132,0.0127286628778109,True,0.7966401640001095,1.3097707823564382,6.0,27843.0
209,pair_209.npz,sagereg_regen,2000,0.0325,0.0732775437935104,0.0265725090010079,True,0.816452279999794,1.7514204255688972,5.0,29834.0
210,pair_210.npz,sagereg_regen,2000,0.025,0.0384634064285667,0.0339359533565247,True,0.8404332780000914,1.8501256572019429,6.0,35341.0
211,pair_211.npz,sagereg_regen,2000,0.0265,0.0633671733134389,0.0266959849773158,True,0.8608006089998526,1.7891351303775784,5.0,38495.0
212,pair_212.npz,sagereg_regen,2000,0.0165,0.0780574285910653,0.0356862314975723,True,0.840288910000254,1.5352446855721409,6.0,38739.0
213,pair_213.npz,sagereg_regen,2000,0.0185,0.0621196841038045,0.032791074965516,True,0.8382825779999621,1.967699970213688,6.0,37669.0
214,pair_214.npz,sagereg_regen,2000,0.037,0.0631663638782049,0.0287636448849519,True,0.7888219850005953,1.681888028813233,6.0,29300.0
215,pair_215.npz,sagereg_regen,2000,0.043,0.1881268801797394,0.0350427064567985,True,0.7523896779998722,1.621710745114417,5.0,23422.0
216,pair_216.npz,sagereg_regen,2000,0.0485,0.1382822355423583,0.0233475422537722,True,0.7619229310002993,1.8582214830935693,5.0,26487.0
217,pair_217.npz,sagereg_regen,2000,0.012,0.66613096024386,0.0995618679365547,True,0.8056513479996283,1.690420235714253,6.0,31401.0
218,pair_218.npz,sagereg_regen,2000,0.0065,8.424249369310335,2.134020571090032,False,0.776731529999779,1.3804902850272294,6.0,21077.0
219,pair_219.npz,sagereg_regen,2000,0.0105,0.3086288921244847,9.81520754871873,False,0.7841117670000131,1.966392015664708,6.0,19566.0
220,pair_220.npz,sagereg_regen,2000,0.022,0.046081742999839,0.0117199805930367,True,0.8248610340001505,1.5457191784546074,5.0,30805.0
221,pair_221.npz,sagereg_regen,2000,0.0235,0.0463545331510003,0.0273479399143679,True,0.8084996249999676,1.8829311189254985,5.0,31181.0
222,pair_222.npz,sagereg_regen,2000,0.0235,0.0964581859066983,0.0234010302697526,True,0.8131864050001241,1.666534620639754,6.0,29433.0
223,pair_223.npz,sagereg_regen,2000,0.0125,0.0617692147882324,0.0534959166258174,True,0.8054391129999203,1.4827117857997731,6.0,27194.0
224,pair_224.npz,sagereg_regen,2000,0.0115,0.1390248747318869,0.0740757075830781,True,0.8438387050000529,1.7937232700711798,6.0,35293.0
225,pair_225.npz,sagereg_regen,2000,0.025,0.0620317461597131,0.0337126278224435,True,0.8474308129998462,1.73028050510594,4.0,35816.0
226,pair_226.npz,sagereg_regen,2000,0.0345,0.1259389387639346,0.0163581045998728,True,0.8389330119998704,1.7512041009991774,6.0,33024.0
227,pair_227.npz,sagereg_regen,2000,0.0295,0.1593889029950433,0.0509732493093368,True,0.8360075280002093,1.9102327213340355,6.0,30976.0
228,pair_228.npz,sagereg_regen,2000,0.0335,0.0671449895928533,0.0470427692504502,True,0.7870733640002072,1.6896781596797534,3.0,29611.0
229,pair_229.npz,sagereg_regen,2000,0.071,0.1490273303839554,0.0321742337123429,True,0.8310316420001982,1.892458226849313,5.0,28110.0
230,pair_230.npz,sagereg_regen,2000,0.0405,0.2288335469941679,0.010023304905399,True,0.7853498700001182,1.4923677523587224,6.0,24767.0
231,pair_231.npz,sagereg_regen,2000,0.0285,0.1091096164874488,0.0440584499411517,True,0.7764600129994506,1.3239642169600363,5.0,21813.0
232,pair_232.npz,sagereg_regen,2000,0.03,0.1114468562849156,0.0297669760430076,True,0.7949288790000537,1.5216753188572036,6.0,23337.0
233,pair_233.npz,sagereg_regen,2000,0.047,0.0943230781687813,0.0256350220528664,True,0.7903987640002015,1.4340868427686675,5.0,25185.0
234,pair_234.npz,sagereg_regen,2000,0.0455,0.2330029771812089,0.0273083578702575,True,0.7876407690000633,1.26575423327568,6.0,24164.0
235,pair_235.npz,sagereg_regen,2000,0.0785,0.1202064312908873,0.0232873451546482,True,0.8039356200001748,1.2680014169779403,5.0,23716.0
236,pair_236.npz,sagereg_regen,2000,0.0295,0.1425755735794776,0.0549169237412123,True,0.7592771059994448,1.3259753858637795,3.0,23701.0
237,pair_237.npz,sagereg_regen,2000,0.0345,0.144792990751292,0.0048191551247269,True,0.7854137170002105,1.3895344414928197,6.0,24973.0
238,pair_238.npz,sagereg_regen,2000,0.0295,0.1085475851502008,0.0266764469360621,True,0.8181380969999736,1.498763957106494,5.0,27371.0
239,pair_239.npz,sagereg_regen,2000,0.035,0.1807881272453759,0.0190714870312084,True,0.7898665239995353,1.521767405650594,4.0,28877.0
240,pair_240.npz,sagereg_regen,2000,0.037,0.0623145754990772,0.0050828885084771,True,0.8121664569998757,1.4881849383930368,6.0,24770.0
241,pair_241.npz,sagereg_regen,2000,0.025,0.2573624209719491,0.0758233626666618,True,0.7062367130006351,1.301312513031165,2.0,21737.0
242,pair_242.npz,sagereg_regen,2000,0.0465,0.1035248402773529,0.032564065742724,True,0.8089932499997303,1.685308136292885,6.0,23939.0
243,pair_243.npz,sagereg_regen,2000,0.0375,0.1588094990185403,0.0368171748631474,True,0.7917783200000486,1.8176963640550088,5.0,25319.0
244,pair_244.npz,sagereg_regen,2000,0.0325,0.3341542434629347,9.477565767895095,False,0.7368789759998435,1.2440346979418302,6.0,18405.0
245,pair_245.npz,sagereg_regen,2000,0.0345,0.0710126890736029,0.013021300309213,True,0.7430195440001626,1.3782595287629875,3.0,21194.0
246,pair_246.npz,sagereg_regen,2000,0.0305,0.2769076661560549,0.0145120401260277,True,0.8072537110001576,1.4672703698369562,6.0,24369.0
247,pair_247.npz,sagereg_regen,2000,0.0455,0.0579803448065373,0.0261276875256292,True,0.8270461990000513,1.6801273446898015,5.0,27139.0
248,pair_248.npz,sagereg_regen,2000,0.0725,0.1446051223070664,0.036842270835715,True,0.8087183960001312,1.7937190963099985,3.0,27957.0
249,pair_249.npz,sagereg_regen,2000,0.0485,0.2515847317037409,0.0187699005329075,True,0.7678534050000962,1.702127007980747,3.0,25274.0
250,pair_250.npz,sagereg_regen,2000,0.0515,0.112627837749548,0.0409813345874297,True,0.7674987119999059,1.4159154417518316,4.0,23690.0
251,pair_251.npz,sagereg_regen,2000,0.0335,0.1242313426803658,0.0194547984562421,True,0.7818198850000044,1.237518843398629,6.0,23012.0
252,pair_252.npz,sagereg_regen,2000,0.0405,0.07679776830254,0.0223115819077112,True,0.8002774970004793,1.2116508539268844,5.0,24967.0
253,pair_253.npz,sagereg_regen,2000,0.018,0.0538065988958562,0.0420530589611869,True,0.8173431830005029,1.1751993261459277,6.0,30043.0
254,pair_254.npz,sagereg_regen,2000,0.0425,0.0771573093336899,0.0162310285528386,True,0.8612871979999,1.2957536201119022,3.0,32157.0
255,pair_255.npz,sagereg_regen,2000,0.0325,0.3442530725961408,0.0932731689294238,True,0.8671833799999149,1.3481733440776071,5.0,33900.0
256,pair_256.npz,sagereg_regen,2000,0.021,0.9470186249569784,0.0636081081948762,True,0.893937914000162,1.908592222570645,6.0,35565.0
257,pair_257.npz,sagereg_regen,2000,0.0035,54.38126366779186,9.077708696637922,False,0.8004429469997376,1.8863235393865696,6.0,22129.0
258,pair_258.npz,sagereg_regen,2000,0.032,0.0961450591919445,0.0496841378561985,True,0.867556680999769,1.7684814293468485,4.0,33253.0
259,pair_259.npz,sagereg_regen,2000,0.0555,0.0592036097927212,0.0300756174751996,True,0.869299224000315,1.4086139970093132,5.0,33635.0
260,pair_260.npz,sagereg_regen,2000,0.036,0.2801155930539418,0.0746172583274331,True,0.7599493849997998,1.2106559568789854,6.0,22905.0
261,pair_261.npz,sagereg_regen,2000,0.0365,0.0883815516500327,0.0351465791559529,True,0.7232732059997034,1.140097138049498,6.0,18361.0
262,pair_262.npz,sagereg_regen,2000,0.048,0.0671071193057087,0.0237468308198639,True,0.7289551330004542,1.4136033587978905,5.0,18459.0
263,pair_263.npz,sagereg_regen,2000,0.054,0.0852249706776283,0.0238800803027241,True,0.7261030320000827,1.4616708513825984,4.0,20501.0
264,pair_264.npz,sagereg_regen,2000,0.0685,0.2234442142274605,0.0378153025571601,True,0.7551150349995623,1.8807894493141208,4.0,21370.0
265,pair_265.npz,sagereg_regen,2000,0.03,0.4891507729969473,0.028571988369207,True,0.724222944000303,1.2375655286387408,6.0,16219.0
